Term,Subject,Catalog,Section,Component,Descr,Instructor,Mtg1 Start,Mtg1 End,Mtg1 Days,Mtg2 Start,Mtg2 End,Mtg2 Days,Prereqs,Division,WI,QFR,EDI
1153,ENGL,389,1,SEM,Fiction of Virginia Woolf,Case,02:35 PM,03:50 PM,TF,,,,"a 100-level ENGL course, or a score of 5 on the AP English Literature exam, or a score of 6 or 7 on the Higher Level IB English exam; not open to first years",D1,,,
1153,ENGL,391,1,SEM,American Portraits,Barnes,11:20 AM,12:35 PM,TR,,,,"a 100-level English course, or a score of 5 on the AP Exam in English Literature or a 6 or 7 on the International Baccalaureate",D1,WAC,,EDI
1153,ENGL,393,1,SEM,"Shakespeare,Sexuality&History",Pye,02:35 PM,03:50 PM,MR,,,,"a 100-level ENGL course, or a score of 5 on the AP English Literature exam, or a score of 6 or 7 on the Higher Level IB English exam",D1,,,
1153,ENGL,412,1,SEM,Interventions in Lit Theory,Cowden,01:10 PM,03:50 PM,W,,,,"a 300-level English course, or instructor permission",D1,,,
1153,ENGL,456,1,SEM,Derrida,Thorne,02:35 PM,03:50 PM,TF,,,,"a 100-level ENGL course, or a score of 5 on the AP English Literature exam, or a score of 6 or 7 on the Higher Level IB English exam; prior coursework in critical theory or continental philosophy, no matter the department, is strongly recommended",D1,,,
1153,ENVI,102,1,LEC,Intro to Environmental Science,Apotsos,08:30 AM,09:45 AM,TR,,,,none; no seniors without permission of the instructors,D3,,,
1153,ENVI,102,2,LAB,Intro to Environmental Science,Apotsos,01:00 PM,04:00 PM,T,,,,none; no seniors without permission of the instructors,D3,,,
1153,ENVI,102,3,LAB,Intro to Environmental Science,Apotsos,01:00 PM,04:00 PM,R,,,,none; no seniors without permission of the instructors,D3,,,
1153,ENVI,212,1,SEM,Afrcn Amrcn Envirnmntl Cltr,McCammack,01:10 PM,03:50 PM,W,,,,none,D2,WAC,,EDI
1153,ENVI,217,1,LEC,Envrnmntl Humnits:Thry/Pract,Howe,09:55 AM,11:10 AM,TR,,,,ENVI 101 or permission of instructor,D2,,,EDI
1153,ENVI,252,1,SEM,Envt Disaster Amer Depression,McCammack,01:10 PM,02:25 PM,MR,,,,none,D2,WAC,,
1153,ENVI,309,1,SEM,Environmental Politic & Policy,McCammack,11:20 AM,12:35 PM,TR,,,,ENVI 101 or permission of instructor,D2,WAC,,
1153,ENVI,320,1,SEM,Cultivating the Local,Seshia Galvin,01:10 PM,02:25 PM,TF,,,,,D2,,,
1153,ENVI,402,1,SEM,Sr Sem: Perspctives on Envi,Howe,07:00 PM,09:40 PM,M,,,,ENVI 302 or MAST 351 Maritime Policy or permission of instructor,D6,,,
1153,GEOS,102,1,LEC,An Unfinished Planet,Wobus,10:00 AM,10:50 AM,MWF,,,,none,D3,,,
1153,GEOS,102,2,LAB,An Unfinished Planet,Wobus,01:00 PM,03:00 PM,W,,,,none,D3,,,
1153,GEOS,102,3,LAB,An Unfinished Planet,Wobus,01:00 PM,03:00 PM,R,,,,none,D3,,,
1153,GEOS,104,1,LEC,Oceanography,Cook,11:00 AM,11:50 AM,MWF,,,,none;,D3,,,
1153,GEOS,104,2,LAB,Oceanography,Cook,01:00 PM,03:00 PM,M,,,,none;,D3,,,
1153,GEOS,104,3,LAB,Oceanography,Cook,01:00 PM,03:00 PM,T,,,,none;,D3,,,
1153,GEOS,206,1,LEC,Rnewble Enrgy & Sustnbl Campus,Dethier,09:55 AM,11:10 AM,TR,,,,,D3,,,
1153,GEOS,212,1,LEC,Paleobiology,Cohen,09:55 AM,11:10 AM,TR,,,,"any 100-level GEOS course or BIOL 102, 203 or 205",D3,,,
1153,GEOS,212,2,LAB,Paleobiology,Cohen,01:00 PM,04:00 PM,W,,,,"any 100-level GEOS course or BIOL 102, 203 or 205",D3,,,
1153,GEOS,214,1,LEC,Geographic Information Systems,Karabinos,11:00 AM,12:15 PM,MW,,,,"at least one introductory course in BIOL, ENVI, or GEOS",D3,,,
1153,GEOS,214,2,LAB,Geographic Information Systems,Karabinos,01:00 PM,04:00 PM,M,,,,"at least one introductory course in BIOL, ENVI, or GEOS",D3,,,
1153,GEOS,226,T1,TUT,The Oceans and Climate,Cook,08:00 AM,08:50 AM,M,,,,"GEOS 104, GEOS 210 or permission of instructor",D3,WAC,,
1153,GEOS,231,1,LEC,The River,Cox,09:00 AM,09:50 AM,MWF,,,,one Geosciences course or permission of instructor,D3,,,
1153,GEOS,231,2,LAB,The River,Cox,01:00 PM,04:00 PM,M,,,,one Geosciences course or permission of instructor,D3,,,
1153,GEOS,260,1,LEC,Mineralogy and Geochemistry,Wobus,08:30 AM,09:45 AM,TR,,,,one 100-level GEOS course or consent of the instructor,D3,,,
1153,GEOS,260,2,LAB,Mineralogy and Geochemistry,Wobus,01:00 PM,04:00 PM,T,,,,one 100-level GEOS course or consent of the instructor,D3,,,
1153,GEOS,302,1,LEC,Sedimentology,Cox,11:20 AM,12:35 PM,TR,,,,GEOS 260 Mineralogy and Geochemistry (may be taken concurrently with permission of instructor),D3,WAC,,
1153,GEOS,302,2,LAB,Sedimentology,Cox,01:00 PM,04:00 PM,R,,,,GEOS 260 Mineralogy and Geochemistry (may be taken concurrently with permission of instructor),D3,WAC,,
1153,GERM,102,1,LEC,Elementary German,Kone,10:00 AM,10:50 AM,M-F,,,,GERM 101,D1,,,
1153,GERM,104,1,LEC,Intermediate German II,Druxes,09:00 AM,09:50 AM,MWF,,,,GERM 103 or equivalent preparation,D1,,,
1153,GERM,112,1,LEC,Reading German for Beginners,Kieffer,09:00 AM,09:50 AM,MWF,,,,GERM 111/511 or permission of instructor; students who have taken or plan to take 101 and/or 102 may not take 111-112,D1,,,
1153,GERM,202,1,SEM,German Comics,Kone,01:10 PM,02:25 PM,MR,,,,GERM 104 and GERM 201,D1,WAC,,
1153,GERM,316,1,SEM,German Multiculture Debates,Druxes,02:35 PM,03:50 PM,MR,,,,GERM 202 or permission of instructor,D1,WAC,,EDI
1153,HIST,104,1,SEM,Travel Narratives African Hist,Mutongi,11:00 AM,12:15 PM,MWF,,,,first-year or sophomore standing; juniors or seniors with permission of the instructor,D2,WAC,,
1153,HIST,115,1,SEM,The World of the Mongol Empire,Reinhardt,11:20 AM,12:35 PM,TR,,,,first-year or sophomore standing; juniors or seniors with permission of the instructor,D2,WAC,,
1153,HIST,130,1,SEM,The First Crusade,Knibbs,08:30 AM,09:45 AM,MWF,,,,first-year or sophomore standing; juniors or seniors with permission of the instructor,D2,WAC,,
1153,HIST,152,1,SEM,Fourteenth Amendment,Dubow,11:20 AM,12:35 PM,TR,,,,first-year or sophomore standing; juniors or seniors with permission of the instructor,D2,WAC,,EDI
1153,HIST,167,1,SEM,Afr Americans and Emancipation,Long,01:10 PM,02:25 PM,TF,,,,first-year or sophomore standing; juniors or seniors with permission of the instructor,D2,WAC,,
1153,HIST,217,1,LEC,Early Modern Japan,Siniawer,08:30 AM,09:45 AM,TR,,,,none; open to all,D2,,,
1153,HIST,221,1,LEC,Making of Modern South Asia,Kapadia,01:10 PM,02:25 PM,MR,,,,none; open to all,D2,,,
1153,HIST,228,1,LEC,Europe in Twentieth Century,Waters,11:00 AM,12:15 PM,MWF,,,,none; open to all,D2,,,
1153,HIST,228,2,LEC,Europe in Twentieth Century,Waters,01:10 PM,02:25 PM,MR,,,,none; open to all,D2,,,
1153,HIST,241,1,LEC,Rise&Fall of the Soviet Union,Wagner,11:20 AM,12:35 PM,TR,,,,none; open to all,D2,,,
1153,HIST,245,1,LEC,History of Modern Brazil,Kittleson,11:00 AM,12:15 PM,MW,,,,none; open to first-year students with instructors permission,D2,,,EDI
1153,HIST,252,1,LEC,History North America to1865,Dew,02:35 PM,03:50 PM,TF,,,,none; open to all,D2,,,
1153,HIST,253,1,LEC,Modern U.S. History,Wong,02:35 PM,03:50 PM,MR,,,,none; open to all,D2,,,
1153,HIST,263,1,LEC,"The US & the World, 1914-Pres",Chapman,09:55 AM,11:10 AM,TR,,,,none; open to all,D2,,,
1153,HIST,301,B1,SEM,Documentary Studies,Brown,02:35 PM,03:50 PM,MR,,,,restricted to History majors and sophomores planning to major in History,D2,,,
1153,HIST,301,E1,SEM,Writing Modern Histories,Kittleson,01:10 PM,03:50 PM,W,,,,restricted to History majors and sophomores planning to major in History,D2,,,
1153,HIST,306,1,SEM,Migration in Middle East,Fahrenthold,09:55 AM,11:10 AM,TR,,,,none,D2,,,
1153,HIST,308,1,LEC,Gender & Society Modern Africa,Mutongi,01:10 PM,02:25 PM,TF,,,,none; open to first-year students with instructors permission,D2,,,
1153,HIST,328,1,SEM,Witchcraft,Knibbs,07:00 PM,09:40 PM,M,,,,none,D2,,,
1153,HIST,334,1,SEM,From Habsburg to Hitler,King,02:35 PM,03:50 PM,TF,,,,none; open to first-year students with instructor's permission,D2,,,
1153,HIST,339,1,SEM,Marx and His Times,Singham,07:00 PM,09:40 PM,M,,,,none; open to all,D2,,,
1153,HIST,365,1,LEC,History of the New South,Dew,02:35 PM,03:50 PM,MR,,,,none; open to first-year students with instructor's permission,D2,,,
1153,HIST,369,1,SEM,American History in Film,Brown,11:20 AM,12:35 PM,TR,,,,knowledge of American history strongly recommended,D2,,,
1153,HIST,372,1,SEM,NorthAmerWest: Hist&Meanings,Merrill,01:10 PM,02:25 PM,TF,,,,none,D2,,,
1153,HIST,374,1,LEC,American Medical History,Long,11:00 AM,12:15 PM,MWF,,,,none; open to first-year students with instructor's permission,D2,,,
1153,HIST,384,1,LEC,Topics Asian American Studies,Wong,11:20 AM,12:35 PM,TR,,,,none; open to all students,D2,,,EDI
1153,HIST,414,1,SEM,Capitalism in China & India,Reinhardt,01:10 PM,03:50 PM,W,,,,upper division work in History or Asian Studies,D2,,,
1153,HIST,465,1,SEM,War and Remembrance in Vietnam,Chapman,01:10 PM,03:50 PM,W,,,,none,D2,WAC,,
1153,HIST,478,1,SEM,Cold War Landscapes,Merrill,01:10 PM,03:50 PM,W,,,,none,D2,,,
1153,HIST,481,T1,TUT,America in the 1970s,Dubow,,,TBA,,,,none,D2,WAC,,EDI
1153,HIST,488,T1,TUT,Gandhi,Kapadia,,,TBA,,,,none,D2,WAC,,EDI
1153,HSCI,224,1,LEC,"Scientific Revolutns,1543-1927",Beaver,10:00 AM,10:50 AM,MWF,,,,none; open to first-year students,D3,,,
1153,INTR,252,1,STU,Human Image:People&Stories,Goldstein,07:00 PM,09:40 PM,M,,,,"200 level; students from all disciplines are welcome; previous photography experience is desirable, but not essential; However, permission of the instructor is required",D1,,,
1153,INTR,322,1,SEM,"Race, Culture, Incarceration",James,01:10 PM,03:50 PM,W,,,,none,D2,WAC,,EDI
1153,INTR,343,T1,TUT,Racial-Sexual Violence,James,,,TBA,,,,none,D2,WAC,,EDI
1153,JAPN,102,1,LEC,Elementary Japanese,Yamamoto,11:20 AM,12:35 PM,TR,,,,JAPN 101,D1,,,EDI
1153,JAPN,102,2,CON,Elementary Japanese,Chang,11:00 AM,11:50 AM,MWF,,,,JAPN 101,D1,,,EDI
1153,JAPN,102,3,CON,Elementary Japanese,Chang,12:00 PM,12:50 PM,MWF,,,,JAPN 101,D1,,,EDI
1153,JAPN,131,1,LEC,Intro to Japanese Linguistics,Kubota,02:35 PM,03:50 PM,MR,,,,no background knowledge of Japanese or linguistics is required; open to all students who are interested in Japanese language or language in general,D1,,,
1153,JAPN,202,1,LEC,Intermediate Japanese,Kubota,09:55 AM,11:10 AM,TR,,,,JAPN 201 or permission of instructor,D1,,,EDI
1153,JAPN,202,2,CON,Intermediate Japanese,Yamamoto,10:00 AM,10:50 AM,MWF,,,,JAPN 201 or permission of instructor,D1,,,EDI
1153,JAPN,202,3,CON,Intermediate Japanese,Yamamoto,09:00 AM,09:50 AM,MWF,,,,JAPN 201 or permission of instructor,D1,,,EDI
1153,JAPN,260,1,LEC,Japanese Theatre,Kagaya,02:35 PM,03:50 PM,MR,,,,none; open to all,D1,,,
1153,JAPN,274,T1,TUT,Confronting Japan,Kagaya,,,TBA,,,,sophomore standing or higher,D1,WAC,,
1153,JAPN,302,1,LEC,Upper-Intermediate Japanese,Chang,08:30 AM,09:45 AM,MWF,,,,JAPN 301 or permission of instructor,D1,,,EDI
1153,JAPN,402,1,LEC,Advanced Japanese,Kubota,01:10 PM,02:25 PM,TWF,,,,JAPN 401 or permission of instructor,D1,,,EDI
1153,JLST,401,1,SEM,Images of Law,Hirsch,08:30 AM,09:45 AM,MWF,,,,none,D2,,,
1153,LATS,240,1,SEM,Latina/o Language Politics,Cepeda,01:10 PM,02:25 PM,MR,,,,none,D2,,,EDI
1153,LATS,254,1,LEC,U.S. Cuban Life-Writing,Hernández,09:55 AM,11:10 AM,TR,,,,none,D2,,,EDI
1153,LATS,286,1,LEC,Latina/o Hist 1848 to Present,Whalen,11:20 AM,12:35 PM,TR,,,,none,D2,,,EDI
1153,LATS,331,1,SEM,Chicana/Latina Feminist Litera,Hernández,01:10 PM,02:25 PM,TF,,,,none,D2,,,
1153,LATS,336,1,SEM,Latina/o &Indigenous Literatur,Granado,02:35 PM,03:50 PM,TF,,,,none,D2,,,
1153,LATS,346,1,SEM,Latinas/os and the Media,Cepeda,02:35 PM,03:50 PM,MR,,,,LATS 105 or permission of the instructor; no first-year students are permitted to take this course,D2,WAC,,EDI
1153,LATS,370,1,SEM,Immigrant Social Movements,Escudero,07:00 PM,09:40 PM,M,,,,none,D2,,,EDI
1153,LATS,471,1,SEM,Comparatve Latina/o Migrations,Whalen,01:10 PM,03:50 PM,W,,,,none,D2,WAC,,EDI
1153,LEAD,205,1,LEC,Democracy in America,Williams,02:35 PM,03:50 PM,MR,,,,none,D2,,,
1153,LEAD,250,1,SEM,Political Leadership,Swift,07:00 PM,09:40 PM,M,,,,none,D2,,,
1153,LEAD,285,1,SEM,Revolutionary Generation,Dunn,01:10 PM,03:50 PM,W,,,,none; courses in Leadership Studies or Political Theory or early American History are very helpful for admission to this seminar,D2,,,
1153,LEAD,310,1,SEM,Leadership in Hard Times,Williams,01:10 PM,02:25 PM,MR,,,,previous course in American politics or American history,D2,,,
1153,LEAD,345,T1,TUT,Biography as American History,Williams,,,TBA,,,,previous course in American history,D2,,,
1153,LEAD,402,1,SEM,Art of Presidential Leadership,Dunn,01:10 PM,03:50 PM,T,,,,LEAD 125 or permission of the instructor,D2,,,
1153,MATH,130,1,LEC,Calculus I,Pedersen,10:00 AM,10:50 AM,MWF,,,,MATH 102 (or demonstrated proficiency on a diagnostic test); this is an introductory course for students who have not seen calculus before,D3,,QFR,
1153,MATH,140,1,LEC,Calculus II,Goldmakher,10:00 AM,10:50 AM,MWF,,,,"MATH 130 or equivalent; students who have received the equivalent of advanced placement of AB 4, BC 3 or higher may not enroll in MATH 140 without the permission of instructor",D3,,QFR,
1153,MATH,150,1,LEC,Multivariable Calculus,Garrity,09:00 AM,09:50 AM,MWF,,,,"MATH 140 or equivalent, such as satisfactory performance on an Advanced Placement Examination",D3,,QFR,
1153,MATH,150,2,LEC,Multivariable Calculus,Garrity,10:00 AM,10:50 AM,MWF,,,,"MATH 140 or equivalent, such as satisfactory performance on an Advanced Placement Examination",D3,,QFR,
1153,MATH,200,1,LEC,Discrete Math,Pacelli,09:55 AM,11:10 AM,TR,,,,MATH 140 or MATH 130 with CSCI 134 or one year of high school calculus with permission of instructor,D3,,QFR,
1153,MATH,200,2,CON,Discrete Math,,12:00 PM,12:50 PM,W,,,,MATH 140 or MATH 130 with CSCI 134 or one year of high school calculus with permission of instructor,D3,,QFR,
1153,MATH,200,3,CON,Discrete Math,,02:35 PM,03:25 PM,T,,,,MATH 140 or MATH 130 with CSCI 134 or one year of high school calculus with permission of instructor,D3,,QFR,
1153,MATH,200,4,CON,Discrete Math,,02:35 PM,03:25 PM,R,,,,MATH 140 or MATH 130 with CSCI 134 or one year of high school calculus with permission of instructor,D3,,QFR,
1153,MATH,209,1,LEC,Differential Equations,Palsson,09:00 AM,09:50 AM,MWF,,,,MATH 150; students may not normally get credit for both MATH 209 and MATH/PHYS 210,D3,,QFR,
1153,MATH,250,1,LEC,Linear Algebra,Stoiciu,09:00 AM,09:50 AM,MWF,,,,MATH 150/151 or MATH 200,D3,,QFR,
1153,MATH,250,2,LEC,Linear Algebra,Stoiciu,10:00 AM,10:50 AM,MWF,,,,MATH 150/151 or MATH 200,D3,,QFR,
1153,MATH,285,T1,TUT,Mathematics Education,Pacelli,02:35 PM,03:50 PM,MR,,,,MATH 250 and MATH 200 or permission of instructor,D3,,QFR,
1153,MATH,316,1,LEC,Protecting Information,Loepp,09:00 AM,09:50 AM,MWF,,,,PHYS/MATH 210 or MATH 250 (possibly concurrent) or permission of the instructors;,D3,,QFR,
1153,MATH,321,1,LEC,Knot Theory,Adams,08:30 AM,09:45 AM,TR,,,,MATH 250 or permission of instructor,D3,,QFR,
1153,MATH,341,1,LEC,Probability,Miller,10:00 AM,10:50 AM,MWF,,,,MATH 250 or MATH 200 or permission of instructor,D3,,QFR,
1153,MATH,347,T1,TUT,Origami,Devadoss,,,TBA,,,,MATH 200 or MATH 250 or CSCI 256 or permission of the instructor,D3,,QFR,
1153,MATH,350,1,LEC,Real Analysis,Silva,09:00 AM,09:50 AM,MWF,,,,"MATH 150 and MATH 250, or permission of instructor",D3,,QFR,
1153,MATH,351,1,LEC,Applied Real Analysis,Garrity,11:00 AM,11:50 AM,MWF,,,,"MATH 150 and MATH 250, or permission of instructor",D3,,QFR,
1153,MATH,355,1,LEC,Abstract Algebra,Loepp,10:00 AM,10:50 AM,MWF,,,,MATH 250 or permission of instructor,D3,,QFR,
1153,MATH,372,1,LEC,Complex Analysis,Silva,12:00 PM,12:50 PM,MWF,,,,MATH 350 or MATH 351,D3,,QFR,
1153,MATH,433,1,LEC,Mathematical Modeling,Blackwood,10:00 AM,10:50 AM,MWF,,,,"Differential Equations (MATH 209/PHYS 210) and Real Analysis (MATH 350/351), or permission of the instructor",D3,,QFR,
1153,MATH,453,1,LEC,Partial Differential Equations,Palsson,02:35 PM,03:50 PM,MR,,,,MATH 350 or MATH 351 or permission of the instructor,D3,,QFR,
1153,MATH,479,1,LEC,Additive Combinatorics,Goldmakher,09:00 AM,09:50 AM,MWF,,,,"MATH 250, MATH 350, MATH 355",D3,WAC,QFR,
1153,MATH,499,1,LEC,Senior Colloquium,Johnson,,,TBA,,,,,D6,,,
1153,MUS,102,1,LEC,Introduction to Music Theory,Nathan,08:30 AM,09:45 AM,TR,,,,none,D1,,,
1153,MUS,104,A1,LEC,Music Theory & Musicianship I,Gollin,11:20 AM,12:35 PM,TR,,,,MUS 103,D1,,,
1153,MUS,104,A2,LAB,Music Theory & Musicianship I,Prindle,09:00 AM,09:50 AM,MWF,,,,MUS 103,D1,,,
1153,MUS,104,A3,LAB,Music Theory & Musicianship I,Prindle,10:00 AM,10:50 AM,MWF,,,,MUS 103,D1,,,
1153,MUS,104,A4,LAB,Music Theory & Musicianship I,Prindle,11:00 AM,11:50 AM,MWF,,,,MUS 103,D1,,,
1153,MUS,104,B1,SEM,Jazz Theory & Improvisation I,Allen,09:55 AM,11:10 AM,TR,,,,MUS 103 and/or permission of instructor; musical literacy required as per above description; private study on student's individual instruction strongly encouraged,D1,,,
1153,MUS,104,B2,LAB,Jazz Theory & Improvisation I,Prindle,09:00 AM,09:50 AM,MWF,,,,MUS 103 and/or permission of instructor; musical literacy required as per above description; private study on student's individual instruction strongly encouraged,D1,,,
1153,MUS,104,B3,LAB,Jazz Theory & Improvisation I,Prindle,10:00 AM,10:50 AM,MWF,,,,MUS 103 and/or permission of instructor; musical literacy required as per above description; private study on student's individual instruction strongly encouraged,D1,,,
1153,MUS,104,B4,LAB,Jazz Theory & Improvisation I,Prindle,11:00 AM,11:50 AM,MWF,,,,MUS 103 and/or permission of instructor; musical literacy required as per above description; private study on student's individual instruction strongly encouraged,D1,,,
1153,MUS,113,1,LEC,Interculturalism in East Asian,Roberts,09:55 AM,11:10 AM,TR,,,,no prerequisites; no musical experience necessary,D1,,,EDI
1153,MUS,120,1,LEC,Musics of Africa,Campbell,02:35 PM,03:50 PM,MR,,,,no prerequisites: prior musical background is not essential for this class,D1,,,EDI
1153,MUS,138,1,LEC,Intro to 20th Century Music,Nathan,08:30 AM,09:45 AM,MW,,,,none,D1,,,
1153,MUS,163,1,LEC,Bach,Bloxam,11:20 AM,12:35 PM,TR,,,,none,D1,,,
1153,MUS,171,1,LEC,Music and Spirituality,Bloxam,01:10 PM,03:50 PM,W,,,,none,D1,,,
1153,MUS,174,1,LEC,The Singing Voice,Wells,01:10 PM,02:25 PM,MR,,,,none,D1,,,
1153,MUS,202,1,LEC,Music Theory & Musicianship II,Gollin,08:30 AM,09:45 AM,TR,,,,MUS 201 or permission of instructor,D1,,,
1153,MUS,202,2,LAB,Music Theory & Musicianship II,Prindle,12:00 PM,12:50 PM,F,,,,MUS 201 or permission of instructor,D1,,,
1153,MUS,206,T1,TUT,Composition II,Nathan,01:10 PM,02:25 PM,TF,,,,MUS 202 (may be taken concurrently) and permission of instructor,D1,,,
1153,MUS,210,1,LEC,Music Technology I,Roberts,02:35 PM,03:50 PM,TF,,,,"MUS 102 or 103, or permission of instructor; knowledge of and proficiency with musical notation is required; some background in acoustics/physics is desirable",D1,,,
1153,MUS,211,1,LEC,"Music,Nationalism&Pop Culture",Campbell,01:10 PM,02:25 PM,TF,,,,none,D1,WAC,,EDI
1153,MUS,232,1,SEM,Music in History II: 1750-1900,Hirsch,10:00 AM,10:50 AM,MWF,,,,ability to read music,D1,,,
1153,MUS,251,1,LEC,Intro Music of Duke Ellington,Jaffe,01:10 PM,02:25 PM,MR,,,,ability to read music notation,D1,WAC,,
1153,MUS,272,T1,TUT,Music and Meaning,Hirsch,08:30 AM,09:45 AM,TR,,,,"ability to read music, or permission of instructor",D1,WAC,,
1153,MUS,305,T1,TUT,Jazz Ear Training Tutorial,Jaffe,07:00 PM,09:40 PM,M,,,,"MUS 212 or MUS 104b - functional jazz keyboard skills, and permission of the instructor",D1,,,
1153,MUS,307,1,LEC,Composition III,Nathan,,,TBA,,,,"MUS 205T, 206T and permission of instructor; 2 students per instructor for both courses (MUS 307, 308)",D1,,,
1153,MUS,308,1,LEC,Composition IV,Nathan,,,TBA,,,,"MUS 205T, 206T and permission of instructor; 2 students per instructor for both courses (MUS 307, 308)",D1,,,
1153,MUS,402,1,SEM,Senior Seminar in Music:Timbre,Sheppard,01:10 PM,03:50 PM,W,,,,"MUS 202, 231, 232, 233 and permission of the instructor",D1,,,
1153,NSCI,401,1,SEM,Topics in Neuroscience,Williamson,07:00 PM,09:40 PM,M,,,,open only to seniors in the Neuroscience program,D3,,,
1153,PHIL,112,1,SEM,Philosophy and Human Nature,Sawicki,02:35 PM,03:50 PM,MR,,,,none,D2,WAC,,
1153,PHIL,114,1,SEM,Freedom and Society,Shaddock,01:10 PM,02:25 PM,TF,,,,none,D2,WAC,,
1153,PHIL,115,1,SEM,Personal Identity,Mladenovic,01:10 PM,02:25 PM,MR,,,,none; open to first year students,D2,WAC,,
1153,PHIL,121,1,SEM,"Truth, Goodness, and Beauty",White,10:00 AM,10:50 AM,MWF,,,,none,D2,WAC,,
1153,PHIL,123,1,SEM,Objectivity in Ethics,Barry,11:20 AM,12:35 PM,TR,,,,none,D2,WAC,,
1153,PHIL,202,1,LEC,History of Modern Philosophy,Shaddock,12:00 PM,12:50 PM,MWF,,,,none,D2,,,
1153,PHIL,203,1,LEC,Logic and Language,McPartland,09:00 AM,09:50 AM,MWF,,,,none,D2,,QFR,
1153,PHIL,213,T1,TUT,Biomedical Ethics,Pedroni,,,TBA,,,,none,D2,WAC,,
1153,PHIL,227,1,LEC,Death and Dying,Pedroni,02:35 PM,03:50 PM,TF,,,,none,D2,WAC,,
1153,PHIL,281,T1,TUT,Philosophy of Religion,Barry,,,TBA,,,,one PHIL course or permission of the instructor,D2,WAC,,
1153,PHIL,291,T1,TUT,Violence: Trajectory & Causes,White,,,TBA,,,,none,D2,WAC,,
1153,PHIL,310,T1,TUT,Wittgenstein: Later Philosophy,Mladenovic,,,TBA,,,,two philosophy courses,D2,WAC,,
1153,PHLH,201,1,LEC,Dimensions of Public Health,Gehring,09:55 AM,11:10 AM,TR,,,,none,D6,,,
1153,PHLH,402,1,SEM,Senior Sem Public Health,Darrow,02:35 PM,03:50 PM,TF,,,,Completion of at least 4 courses counting towards the PHLH concentration,D6,,,
1153,PHYS,108,1,LEC,Energy Science & Technology,Strait,01:10 PM,02:25 PM,MR,,,,"high school physics, high school chemistry, and mathematics at the level of MATH 130 (formerly 103)",D3,,QFR,
1153,PHYS,109,1,LEC,"Sound, Light and Perception",Majumder,01:10 PM,02:25 PM,F,,,,none,D3,,QFR,
1153,PHYS,109,2,CON,"Sound, Light and Perception",Majumder,01:10 PM,02:25 PM,T,,,,none,D3,,QFR,
1153,PHYS,109,3,CON,"Sound, Light and Perception",Majumder,02:35 PM,03:50 PM,T,,,,none,D3,,QFR,
1153,PHYS,132,1,LEC,Electromagn&Physics of Matter,Doret,11:00 AM,11:50 AM,MWF,,,,"PHYS 131 or 141 or permission of instructor, and MATH 130 (formerly 103)",D3,,QFR,
1153,PHYS,132,2,LAB,Electromagn&Physics of Matter,Doret,01:00 PM,04:00 PM,M,,,,"PHYS 131 or 141 or permission of instructor, and MATH 130 (formerly 103)",D3,,QFR,
1153,PHYS,132,3,LAB,Electromagn&Physics of Matter,Doret,01:00 PM,04:00 PM,T,,,,"PHYS 131 or 141 or permission of instructor, and MATH 130 (formerly 103)",D3,,QFR,
1153,PHYS,132,4,LAB,Electromagn&Physics of Matter,Doret,01:00 PM,04:00 PM,W,,,,"PHYS 131 or 141 or permission of instructor, and MATH 130 (formerly 103)",D3,,QFR,
1153,PHYS,142,1,LEC,Foundations of Modern Physics,Strauch,11:00 AM,11:50 AM,MWF,,,,"PHYS 141 and MATH 130 (formerly 103), or equivalent; students may not take both PHYS 142 and PHYS 151; PHYS 131 may substitute for PHYS 141 with the permission of instructor",D3,,QFR,
1153,PHYS,142,2,LAB,Foundations of Modern Physics,Majumder,01:00 PM,04:00 PM,R,,,,"PHYS 141 and MATH 130 (formerly 103), or equivalent; students may not take both PHYS 142 and PHYS 151; PHYS 131 may substitute for PHYS 141 with the permission of instructor",D3,,QFR,
1153,PHYS,142,3,LAB,Foundations of Modern Physics,Majumder,01:00 PM,04:00 PM,W,,,,"PHYS 141 and MATH 130 (formerly 103), or equivalent; students may not take both PHYS 142 and PHYS 151; PHYS 131 may substitute for PHYS 141 with the permission of instructor",D3,,QFR,
1153,PHYS,202,1,LEC,"Vibrations, Waves and Optics",Lopes,10:00 AM,10:50 AM,MWF,,,,PHYS 201; co-requisite: PHYS/MATH 210 or permission of instructor,D3,,QFR,
1153,PHYS,202,2,LAB,"Vibrations, Waves and Optics",Strait,01:00 PM,04:00 PM,T,,,,PHYS 201; co-requisite: PHYS/MATH 210 or permission of instructor,D3,,QFR,
1153,PHYS,202,3,LAB,"Vibrations, Waves and Optics",Strait,01:00 PM,04:00 PM,W,,,,PHYS 201; co-requisite: PHYS/MATH 210 or permission of instructor,D3,,QFR,
1153,PHYS,210,1,LEC,Math Methods for Scientists,Strauch,09:55 AM,11:10 AM,TR,,,,MATH 150 or 151 and familiarity with Newtonian mechanics at the level of PHYS 131,D3,,QFR,
1153,PHYS,302,1,LEC,Stat Mechanics & Thermodynmcs,Aalberts,10:00 AM,10:50 AM,MWF,,,,"required: PHYS 201, PHYS 210;  recommended: PHYS 202, PHYS 301",D3,,QFR,
1153,PHYS,302,2,LAB,Stat Mechanics & Thermodynmcs,Aalberts,01:10 PM,03:50 PM,M,,,,"required: PHYS 201, PHYS 210;  recommended: PHYS 202, PHYS 301",D3,,QFR,
